country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Canada,CAN,North America,North America,2014,EFConsPerCap,1.071039044,0.324179318,1.093310651,0.137177992,0.062374002,5.361606628,8.049687636,50067,35588000
Canada,CAN,North America,North America,2014,EFConsTotGHA,38115924.14,11536828.98,38908521.66,4881863.056,2219753.561,190807788.6,286470679.9,50067,35588000
Canada,CAN,North America,North America,2014,EFExportsPerCap,2.017041739,0.118985965,2.335763643,0.112361615,0,2.553032249,7.13718521,50067,35588000
Canada,CAN,North America,North America,2014,EFExportsTotGHA,71782079.58,4234448.813,83124691.19,3998702.769,0,90856803.05,253996725.4,50067,35588000
Canada,CAN,North America,North America,2014,EFImportsPerCap,0.407090969,0.155673496,0.420969904,0.108561146,0,2.352552995,3.44484851,50067,35588000
Canada,CAN,North America,North America,2014,EFImportsTotGHA,14487472.3,5540077.364,14981393.1,3863452.446,0,83722187.3,122594582.5,50067,35588000
Canada,CAN,North America,North America,2014,EFProdPerCap,2.680989815,0.287491787,3.00810439,0.140978461,0.062374002,5.562085882,11.74202434,50067,35588000
Canada,CAN,North America,North America,2014,EFProdTotGHA,95410531.42,10231200.43,107051819.7,5017113.379,2219753.561,197942404.3,417872822.8,50067,35588000
Cabo Verde,CPV,Africa,Western Africa,2014,BiocapPerCap,,,,,,,0.602903885,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,BiocapTotGHA,,,,,,,309835.9277,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFConsPerCap,,,,,,,1.632268238,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFConsTotGHA,,,,,,,838832.4505,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFExportsPerCap,,,,,,,1.474703945,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFExportsTotGHA,,,,,,,757859.2142,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFImportsPerCap,,,,,,,0.917000771,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFImportsTotGHA,,,,,,,471252.2036,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFProdPerCap,,,,,,,2.189971412,3369.64,514000
Cabo Verde,CPV,Africa,Western Africa,2014,EFProdTotGHA,,,,,,,1125439.461,3369.64,514000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,BiocapPerCap,,,,,,,0.308809547,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,BiocapTotGHA,,,,,,,18272.87881,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFConsPerCap,,,,,,,5.478265601,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFConsTotGHA,,,,,,,324159.937,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFExportsPerCap,,,,,,,0.002079022,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFExportsTotGHA,,,,,,,123.0198953,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFImportsPerCap,,,,,,,2.306176988,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFImportsTotGHA,,,,,,,136461.1068,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFProdPerCap,,,,,,,3.174167635,,59000
Cayman Islands,CYM,Latin America and the Caribbean,Caribbean,2014,EFProdTotGHA,,,,,,,187821.8501,,59000
Central African Republic,CAF,Africa,Middle Africa,2014,BiocapPerCap,0.281430111,0.540059331,6.504782177,0,0.036480229,0,7.362751848,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,BiocapTotGHA,1352080.264,2594617.748,31251053.97,0,175262.6852,0,35373014.66,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFConsPerCap,0.291587899,0.520574233,0.219948039,0.017722688,0.036480229,0.038263612,1.124576701,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFConsTotGHA,1400881.525,2501005.108,1056700.726,85145.46022,175262.6852,183830.6318,5402826.136,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFExportsPerCap,0.001937585,0.021809649,0.020923687,0,0,0.007189332,0.051860252,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFExportsTotGHA,9308.775725,104780.5272,100524.0826,0,0,34539.85207,249153.2375,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFImportsPerCap,0.012095372,0.002324551,0.000529892,0.008450995,0,0.023932783,0.047333594,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFImportsTotGHA,58110.0373,11167.88703,2545.772722,40601.28445,0,114980.7444,227405.7259,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFProdPerCap,0.281430111,0.540059331,0.240341834,0.009271692,0.036480229,0.021520162,1.129103358,302.546,4804000
Central African Republic,CAF,Africa,Middle Africa,2014,EFProdTotGHA,1352080.264,2594617.748,1154679.036,44544.17577,175262.6852,103389.7395,5424573.648,302.546,4804000
Sri Lanka,LKA,Asia,Southern Asia,2014,BiocapPerCap,0.290278217,0.020249265,0.045105864,0.069376453,0.056385407,0,0.481395207,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,BiocapTotGHA,5985246.558,417519.6023,930037.8197,1430473.084,1162610.7,0,9925887.765,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFConsPerCap,0.347169539,0.010432158,0.176876145,0.280805249,0.056385407,0.660300913,1.531969411,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFConsTotGHA,7158288.727,215100.6655,3647009.226,5789923.438,1162610.7,13614744.52,31587677.28,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFExportsPerCap,0.056710528,5.68E-06,0.009255082,0.013017153,0,0.056920458,0.135908904,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFExportsTotGHA,1169314.385,117.1776288,190830.5323,268400.6749,0,1173642.929,2802305.699,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFImportsPerCap,0.11360185,0.008507585,0.073516374,0.032248818,0,0.335232328,0.563106957,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFImportsTotGHA,2342356.555,175417.905,1515834.12,664938.3867,0,6912155.373,11610702.34,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFProdPerCap,0.290278217,0.001930255,0.112614852,0.261573584,0.056385407,0.381989043,1.104771358,3506.73,20619000
Sri Lanka,LKA,Asia,Southern Asia,2014,EFProdTotGHA,5985246.558,39799.93812,2322005.639,5393385.727,1162610.7,7876232.076,22779280.64,3506.73,20619000
Chad,TCD,Africa,Middle Africa,2014,BiocapPerCap,0.442676124,1.061442689,0.35866436,0.067113316,0.062813633,0,1.992710123,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,BiocapTotGHA,6014684.593,14421927.54,4873208.391,911875.312,853455.091,0,27075150.93,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFConsPerCap,0.454073387,0.82006696,0.253603838,0.01417367,0.062813633,0.033884716,1.638616203,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFConsTotGHA,6169540.335,11142331.47,3445740.605,192579.0604,853455.091,460395.0067,22264041.57,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFExportsPerCap,0.004485311,0.020435665,0.000186348,7.72E-06,0,0.003867353,0.0289824,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFExportsTotGHA,60942.37281,277661.4115,2531.927979,104.9406506,0,52546.10452,393786.7574,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFImportsPerCap,0.015882574,0.000198801,0.000861532,0.000613269,0,0.019285342,0.036841519,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFImportsTotGHA,215798.1154,2701.125839,11705.72566,8332.553564,0,262031.8653,500569.3858,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFProdPerCap,0.442676124,0.840303824,0.252928653,0.013568124,0.062813633,0.018466726,1.630757084,967.103,13587000
Chad,TCD,Africa,Middle Africa,2014,EFProdTotGHA,6014684.593,11417291.75,3436566.807,184351.4474,853455.091,250909.2458,22157258.94,967.103,13587000
